Name ,from,to,WRSE Ref,Type,Zone generic,Co. From,Co. to,Zone from,Zone to,Company,WRZ,Earliest Start Year,Year Activated,End year,Asset life,DO,Demand flow,Demand + THR flow,Financial cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,Transfer type,Ratchet,Full capacity,Description,Bi-directional
Lex057_ph2,ExDO54,ExDO52,VWC-ETR-VW2-5120,Existing transfer,WRZ32,AFF,AFF,WRZ34,WRZ32,,VW2,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Existing transfer intra company,,0,Ickenham Booster to Oxhey Wood,
Lex054_ph2,ExDO51,ExDO53,VWC-ETR-VW3-5090,Existing transfer,WRZ33,AFF,AFF,WRZ31,WRZ33,,VW3,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Existing transfer intra company,,0,Boxted to Friars Wash,
Lex044_ph2,ExDO54,ExDO53,VWC-ETR-VW3-5021,Existing transfer,WRZ33,AFF,AFF,WRZ34,WRZ33,,VW3,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Existing transfer intra company,,0,From VW zone 4 to zone 3 (West End & Batchworth),
Lex056_ph2,ExDO52,ExDO54,VWC-ETR-VW4-5110,Existing transfer,WRZ34,AFF,AFF,WRZ32,WRZ34,,VW4,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Existing transfer intra company,,0,Bushey to Harrow PRV Umbrella,
Lex045_ph2,ExDO53,ExDO54,VWC-ETR-VW4-5030,Existing transfer,WRZ34,AFF,AFF,WRZ33,WRZ34,,VW4,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Existing transfer intra company,,0,From VW zone 3 to zone 4 (West End),
Lex033_ph2,ExDO56,ExDO54,VWC-ETR-VW4-5011,Existing transfer,WRZ34,AFF,AFF,WRZ36,WRZ34,,VW4,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Existing transfer intra company,,0,Iver-Egham (zone 6) to VWC zone 4 (bi-directional),
Lex052_ph2,ExDO53,ExDO55,VWC-ETR-VW5-5070,Existing transfer,WRZ35,AFF,AFF,WRZ33,WRZ35,,VW5,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Existing transfer intra company,,0,Northern Link Main,
Lex053_ph2,ExDO53,ExDO55,VWC-ETR-VW5-5080,Existing transfer,WRZ35,AFF,AFF,WRZ33,WRZ35,,VW5,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Existing transfer intra company,,0,Hadham Mill to Sibleys and Rye Hill,
Lex032_ph2,ExDO54,ExDO56,VWC-ETR-VW6-5010,Existing transfer,WRZ36,AFF,AFF,WRZ34,WRZ36,,VW6,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Existing transfer intra company,,0,Iver-Egham (zone 4) supply to VWC zone 6 (bidirectional),
Lex013_ph2,ExDO07,ExDO30,SEW-ETR-RZ3-0070,Existing transfer,WRZ14,SWS,SEW,WRZ05,WRZ14,,RZ3,2015,NULL,2026,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Ex.  transfer with negotiated period,,1,Darwell to SEW Eastbourne (RZ3),
Lex017_ph2,ExDO17,ExDO38,VWS-ETR-VWS-5020,Existing transfer,WRZ18,SWS,VWS,WRZ07,WRZ18,,VWS,2015,NULL,2011,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Ex.  transfer with negotiated period,,1,Deal Import,
Lex012_ph2,ExDO13,ExDO08,SWS-ETR-SHA-5070,Existing transfer,ExDO08j,SWS,SWS,ExDO13j,ExDO08j,,DAR,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,,,0,Bewl to Darwell (Ex) ,
Lex100_ph2,ExDO51,ExDO52,VWC-ETR-VW2-9999,Existing transfer,WRZ32,AFF,AFF,WRZ31,WRZ32,,VW2,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,,,0,AW1 to AW2 @ 48Ml/d,
Lex101_ph2,ExDO51,ExDO54,VWC-ETR-VW4-9999,Existing transfer,WRZ34,AFF,AFF,WRZ31,WRZ34,,VW4,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,,,0,AW1 to AW4 @ 51Ml/d,
Lex102_ph2,ExDO52,ExDO53,VWC-ETR-VW3-9999,Existing transfer,WRZ33,AFF,AFF,WRZ32,WRZ33,,VW3,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,,,0,AW2 to AW3 @ 6Ml/d,
Lex500_ph2,ExDO31,ExDO32b,SEW-ETR-RZ1-0190,Existing transfer,WRZ16B,SEW,SEW,WRZ15,WRZ16B,,RZ7,2015,NULL,2040,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,,,,,,,,,,NULL,,NULL,,NULL,Existing transfer intra company,,0,SEW RZ 7 to SEW Medway (RZ1),
Sop684_link,Sop684_ph2b,ExDO20,PRT-DES-PRT-0030-link,Option link,WRZ08,PRT,PRT,PRT,PRT,PRT,PRT,2021,NULL,,25,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop685_link,Sop685_ph2b,ExDO20,PRT-EFF-PRT-0060-link,Option link,WRZ08,PRT,PRT,PRT,PRT,PRT,PRT,2020,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop686_link,Sop686_ph2b,ExDO20,PRT-EGW-PRT-0040-link,Option link,WRZ08,PRT,PRT,PRT,PRT,PRT,PRT,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop687_link,Sop687_ph2b,ExDO20,PRT-ESW-PRT-0070-link,Option link,WRZ08,PRT,PRT,PRT,PRT,PRT,PRT,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop688_link,Sop688_ph2b,ExDO20,PRT-ESW-PRT-0071-link,Option link,WRZ08,PRT,PRT,PRT,PRT,PRT,PRT,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop689_link,Sop689_ph2b,ExDO20,PRT-ESW-PRT-0072-link,Option link,WRZ08,PRT,PRT,PRT,PRT,PRT,PRT,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop690_link,Sop690_ph2b,ExDO20,PRT-RES-PRT-0010-link,Option link,WRZ08,PRT,PRT,PRT,PRT,PRT,PRT,2022,NULL,,80,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop691_link,Sop691_ph2b,ExDO20,PRT-WTW-PRT-0020-link,Option link,WRZ08,PRT,PRT,PRT,PRT,PRT,PRT,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop692_link,Sop692_ph2b,ExDO20,PRT-WTW-PRT-0021-link,Option link,WRZ08,PRT,PRT,PRT,PRT,PRT,PRT,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop693_link,Sop693_ph2b,ExDO39b,SES-ASR-ESU-0030-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2027,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop694_link,Sop694_ph2b,ExDO39b,SES-ASR-ESU-0040-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2027,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop701_link,Sop701_ph2b,ExDO39a,SES-ASR-SUT-0090-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1000_link,Sop1000_ph2b,ExDO39a,SES-ASR-SUT-0091-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2023,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop695_link,Sop695_ph2b,ExDO39b,SES-EGW-ESU-0070-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop696_link,Sop696_ph2b,ExDO39b,SES-EGW-ESU-0080-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1001_link,Sop1001_ph2b,ExDO39b,SES-EGW-ESU-0110-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1002_link,Sop1002_ph2b,ExDO39b,SES-EGW-ESU-0120-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1003_link,Sop1003_ph2b,ExDO39b,SES-EGW-ESU-0130-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1004_link,Sop1004_ph2b,ExDO39a,SES-EGW-ESU-0170-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2020,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1005_link,Sop1005_ph2b,ExDO39a,SES-EGW-SUT-0100-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop697_link,Sop697_ph2b,ExDO39b,SES-NGW-ESU-0050-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop698_link,Sop698_ph2b,ExDO39b,SES-NGW-ESU-0060-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop699_link,Sop699_ph2b,ExDO39b,SES-RES-ESU-0020-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2017,NULL,,80,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1007_link,Sop1007_ph2b,ExDO39b,SES-WTW-ESU-0015-link,Option link,WRZ19B,SES,SES,ESU,ESU,SES,ESU,2020,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1008_link,Sop1008_ph2b,ExDO39a,SES-WTW-SUT-0140-link,Option link,WRZ19A,SES,SES,SUT,SUT,SES,SUT,2018,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1125_link,Sop1125_ph2b,ExDO52,VWC-ASR-VW2-0611-link,Option link,WRZ32,VW,VW,VW2,VW2,VW,VW2,2025,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1127_link,Sop1127_ph2b,ExDO54,VWC-ASR-VW4-0174-link,Option link,WRZ34,VW,VW,VW4,VW4,VW,VW4,2025,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1128_link,Sop1128_ph2b,ExDO55,VWC-ASR-VW5-0877-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2019,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop928_link,Sop928_ph2b,ExDO53,VWC-EFF-VW3-0180-link,Option link,WRZ33,VW,VW,VW3,VW3,VW,VW3,2022,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1130_link,Sop1130_ph2b,ExDO51,VWC-EGW-VW1-0070-link,Option link,WRZ31,VW,VW,VW1,VW1,VW,VW1,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1132_link,Sop1132_ph2b,ExDO51,VWC-EGW-VW1-0884-link,Option link,WRZ31,VW,VW,VW1,VW1,VW,VW1,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1133_link,Sop1133_ph2b,ExDO52,VWC-EGW-VW2-0090-link,Option link,WRZ32,VW,VW,VW2,VW2,VW,VW2,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1134_link,Sop1134_ph2b,ExDO52,VWC-EGW-VW2-0601-link,Option link,WRZ32,VW,VW,VW2,VW2,VW,VW2,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1137_link,Sop1137_ph2b,ExDO53,VWC-EGW-VW3-0100-link,Option link,WRZ33,VW,VW,VW3,VW3,VW,VW3,2019,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop929_link,Sop929_ph2b,ExDO53,VWC-EGW-VW3-0260-link,Option link,WRZ33,VW,VW,VW3,VW3,VW,VW3,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop926_link,Sop926_ph2b,ExDO53,VWC-EGW-VW3-0390-link,Option link,WRZ33,VW,VW,VW3,VW3,VW,VW3,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1140_link,Sop1140_ph2b,ExDO53,VWC-EGW-VW3-0502-link,Option link,WRZ33,VW,VW,VW3,VW3,VW,VW3,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1129_link,Sop1129_ph2b,ExDO54,VWC-EGW-VW-0883-link,Option link,WRZ34,VW,VW,VW4,VW4,VW,VW4,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1142_link,Sop1142_ph2b,ExDO55,VWC-EGW-VW5-0104-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop949_link,Sop949_ph2b,ExDO55,VWC-EGW-VW5-0300-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2016,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1143_link,Sop1143_ph2b,ExDO55,VWC-EGW-VW5-0340-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1145_link,Sop1145_ph2b,ExDO55,VWC-EGW-VW5-0882-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1146_link,Sop1146_ph2b,ExDO56,VWC-EGW-VW6-0173-link,Option link,WRZ36,VW,VW,VW6,VW6,VW,VW6,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1147_link,Sop1147_ph2b,ExDO56,VWC-EGW-VW6-0360-link,Option link,WRZ36,VW,VW,VW6,VW6,VW,VW6,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1148_link,Sop1148_ph2b,ExDO56,VWC-ESW-VW6-801-link,Option link,WRZ36,VW,VW,VW6,VW6,VW,VW6,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop934_link,Sop934_ph2b,ExDO53,VWC-NGW-VW3-0310-link,Option link,WRZ33,VW,VW,VW3,VW3,VW,VW3,2025,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1149_link,Sop1149_ph2b,ExDO53,VWC-NGW-VW3-0503-link,Option link,WRZ33,VW,VW,VW3,VW3,VW,VW3,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1150_link,Sop1150_ph2b,ExDO53,VWC-NGW-VW3-868-link,Option link,WRZ33,VW,VW,VW3,VW3,VW,VW3,2022,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1151_link,Sop1151_ph2b,ExDO54,VWC-NGW-VW4-0412-link,Option link,WRZ34,VW,VW,VW4,VW4,VW,VW4,2019,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop938_link,Sop938_ph2b,ExDO54,VWC-NGW-VW4-422-link,Option link,WRZ34,VW,VW,VW4,VW4,VW,VW4,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop940_link,Sop940_ph2b,ExDO54,VWC-NGW-VW4-624-link,Option link,WRZ34,VW,VW,VW4,VW4,VW,VW4,2017,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1171_link,Sop1171_ph2b,ExDO54,VWC-NGW-VW4-840-link,Option link,WRZ34,VW,VW,VW4,VW4,VW,VW4,2022,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop943_link,Sop943_ph2b,ExDO55,VWC-NGW-VW5-0170-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2022,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1153_link,Sop1153_ph2b,ExDO55,VWC-NGW-VW5-0513-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2019,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1154_link,Sop1154_ph2b,ExDO51,VWC-RES-VW1-0815-link,Option link,WRZ31,VW,VW,VW1,VW1,VW,VW1,2023,NULL,,80,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1155_link,Sop1155_ph2b,ExDO54,VWC-RES-VW4-0832-link,Option link,WRZ34,VW,VW,VW4,VW4,VW,VW4,2023,NULL,,80,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1156_link,Sop1156_ph2b,ExDO55,VWC-RES-VW5-0809-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2023,NULL,,80,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1157_link,Sop1157_ph2b,ExDO55,VWC-RES-VW5-0810-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2023,NULL,,80,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1158_link,Sop1158_ph2b,ExDO56,VWC-RES-VW6-0829-link,Option link,WRZ36,VW,VW,VW6,VW6,VW,VW6,2023,NULL,,80,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1172_link,Sop1172_ph2b,ExDO52,VWC-RNC-VW2-622-link,Option link,WRZ32,VW,VW,VW2,VW2,VW,VW2,2022,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
Sop1159_link,Sop1159_ph2b,ExDO55,VWC-RTR-VW5-161-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2022,NULL,,60,Array_Link_DO.csv,timeseries_LINK_Flow.csv,timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,Link for ,
