Name ,x,y,Location source,Type,WRSE-Ref,Zone generic,Company,WRZ,Earliest Start Year,Year Activated,Asset life,DO,Demand flow,Demand + THR flow,DI,THR,Loss,Financial_ cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,OneOff cost,OneOff cost spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,OneOff carbon,OneOff carbon cost spent,Ratchet,ExDO VOPEX (p/m3),Percentage of ExDO VOPEX (calc),Percentage of ExDO VOPEX (round upto 5%),Description
Sop1003_ph2b,537000,152500,Water company defined,Existing groundwater,SES-Existing groundwater-ESU-0130,WRZ19B,SES,ESU,2018,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,Refurbishment of and UV treatment at Source 38
Sop1004_ph2b,526009,161377,Water company defined,Existing groundwater,SES-Existing groundwater-ESU-0170,WRZ19A,SES,SUT,2020,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,Lowering pumps at Sources 17 and 18
Sop1005_ph2b,526009,161377,Water company defined,Existing groundwater,SES-Existing groundwater-SUT-0100,WRZ19A,SES,SUT,2018,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,Pump capacity increase at Source 40
Sop697_ph2b,515700,156200,Water company defined,New groundwater,SES-New groundwater-ESU-0050,WRZ19B,SES,ESU,2018,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,New borehole (Mole Valley Chalk) - at Source 20
Sop698_ph2b,537000,152500,Water company defined,New groundwater,SES-New groundwater-ESU-0060,WRZ19B,SES,ESU,2018,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,New borehole (Lower Greensand) - mains connection at Source 39
Sop699_ph2b,549200,147300,Water company defined,Reservoir,SES-RES-ESU-0020,WRZ19B,SES,ESU,2017,NULL,80,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,Raising of Bough Beech reservoir
Sop1007_ph2b,548800,147300,Water company defined,Water treatment works,SES-WTW-ESU-0015,WRZ19B,SES,ESU,2020,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,Increase Bough Beech WTW capacity from 50Ml/d to 70Ml/d - Items 1
Sop1008_ph2b,524700,164100,Water company defined,Water treatment works,SES-WTW-SUT-0140,WRZ19A,SES,SUT,2018,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,UV treatment for Source 6
Sop1125_ph2b,514990,203196,Water company defined,Aquifer storage and recovery,VWC-Aquifer storage and recovery-VW2-0611,WRZ32,VW,VW2,2025,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Aquifer storage and recovery-VW2-611 : Ruislip Northwood & Poorsfield Artificial Recharge
Sop1127_ph2b,513758,186410,Water company defined,Aquifer storage and recovery,VWC-Aquifer storage and recovery-VW4-0174,WRZ34,VW,VW4,2025,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Aquifer storage and recovery-VW4-174 : Egham Aquifer storage and recovery
Sop1128_ph2b,552507,220191,Water company defined,Aquifer storage and recovery,VWC-Aquifer storage and recovery-VW5-0877,WRZ35,VW,VW5,2019,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Aquifer storage and recovery-VW5-877 : Essex Confined Chalk Aquifer with Artificial Recharge and Storage (Combined revision of Options 50 191 328 and 341)
Sop928_ph2b,527400,221100,Water company defined,Effluent reuse,VWC-Effluent reuse-VW3-0180,WRZ33,VW,VW3,2022,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Effluent reuse-VW3-133 : Stevenage STW 
Sop1130_ph2b,499496,199465,Water company defined,Existing groundwater,VWC-Existing groundwater-VW1-0070,WRZ31,VW,VW1,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW1-70 : Little GadDesalinationden Source Optimisation
Sop1132_ph2b,499496,199465,Water company defined,Existing groundwater,VWC-Existing groundwater-VW1-0884,WRZ31,VW,VW1,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW1-884 : Hunton Bridge source - add borehole to achieve full licence capacity
Sop1133_ph2b,514990,203196,Water company defined,Existing groundwater,VWC-Existing groundwater-VW2-0090,WRZ32,VW,VW2,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW2-090 : Stonecross Source Optimisation
Sop1134_ph2b,514990,203196,Water company defined,Existing groundwater,VWC-Existing groundwater-VW2-0601,WRZ32,VW,VW2,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW2-601 : The Grove Peak Water Scheme
Sop1137_ph2b,523211,222746,Water company defined,Existing groundwater,VWC-Existing groundwater-VW3-0100,WRZ33,VW,VW3,2019,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW3-0100 : Eagle Tavern Source Optimisation
Sop929_ph2b,506439,221507,Water company defined,Existing groundwater,VWC-Existing groundwater-VW3-0260,WRZ33,VW,VW3,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW3-511 : Runleywood (Greensand) - peak licence
Sop926_ph2b,532598,212919,Water company defined,Existing groundwater,VWC-Existing groundwater-VW3-0390,WRZ33,VW,VW3,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW3-548 : Hartham borehole replacement for PORT 
Sop1140_ph2b,523211,222746,Water company defined,Existing groundwater,VWC-Existing groundwater-VW3-0502,WRZ33,VW,VW3,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW3-502 : Musley Lane Peak Licence Scheme
Sop1129_ph2b,513758,186410,Water company defined,Existing groundwater,VWC-Existing groundwater-VW-0883,WRZ34,VW,VW4,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW-883 : Purchase of Private Water Supplies in or adjacent to VWC or VWSE areas
Sop1142_ph2b,541984,216586,Water company defined,Existing groundwater,VWC-Existing groundwater-VW5-0104,WRZ35,VW,VW5,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW5-104 : Hadham Mill Source Optimisation
Sop949_ph2b,551019,224971,Water company defined,Existing groundwater,VWC-Existing groundwater-VW5-0300,WRZ35,VW,VW5,2016,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW5-169 : Stanstead - licence 
Sop1143_ph2b,552507,220191,Water company defined,Existing groundwater,VWC-Existing groundwater-VW5-0340,WRZ35,VW,VW5,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW5-160 : Hempstead Source Optimisation
Sop1145_ph2b,552507,220191,Water company defined,Existing groundwater,VWC-Existing groundwater-VW5-0882,WRZ35,VW,VW5,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-Existing groundwater-VW5-882 : Wenden Upgrade
Sop1146_ph2b,500875,163677,Water company defined,Existing groundwater,VWC-Existing groundwater-VW6-0173,WRZ36,VW,VW6,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW6-173 : Clandon Source Optimisation
Sop1147_ph2b,516078.9,184350,Water company defined,Existing groundwater,VWC-Existing groundwater-VW6-0360,WRZ36,VW,VW6,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Existing groundwater-VW6-005 : Horseley Source Recommissioning
Sop1148_ph2b,500875,163677,Water company defined,Existing surface water,VWC-ESW-VW6-801,WRZ36,VW,VW6,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-ESW-VW6-801 : Surface Water Treatment (Slow Sand Filtration)
Sop934_ph2b,509800,224660,Water company defined,New groundwater,VWC-New groundwater-VW3-0310,WRZ33,VW,VW3,2025,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW3-114 : Luton Groundwater 
Sop1149_ph2b,532457,212827,Water company defined,New groundwater,VWC-New groundwater-VW3-0503,WRZ33,VW,VW3,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW3-503 : Northaw New Licence
Sop1150_ph2b,532457,212827,Water company defined,Transfer as source,VWC-New groundwater-VW3-868,WRZ33,VW,VW3,2022,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW3-868 : McMullens bulk supply
Sop1151_ph2b,513758,186410,Water company defined,New groundwater,VWC-New groundwater-VW4-0412,WRZ34,VW,VW4,2019,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW4-412 : Hillingdon Hospital boreholes
Sop938_ph2b,497800,380100,Water company defined,Transfer as source,VWC-New groundwater-VW4-422,WRZ34,VW,VW4,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW4-422 : Slough GSK Horlicks Factory borehole excess supply
Sop940_ph2b,497800,380100,Water company defined,Transfer as source,VWC-New groundwater-VW4-624,WRZ34,VW,VW4,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW4-624 : Canals & Rivers Trust - Slough Arm borehole
Sop1171_ph2b,513758,186410,Water company defined,Transfer as source,VWC-New groundwater-VW4-840,WRZ34,VW,VW4,2022,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW4-840 : GSK (Uxbridge)
Sop943_ph2b,527340,209786,Water company defined,New groundwater,VWC-New groundwater-VW5-0170,WRZ35,VW,VW5,2022,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW5-342 : Essex Confined Aquifer - No Storage
Sop1153_ph2b,552507,220191,Water company defined,New groundwater,VWC-New groundwater-VW5-0513,WRZ35,VW,VW5,2019,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-New groundwater-VW5-513 : Stebbing Licence Scheme
Sop1154_ph2b,499496,199465,Water company defined,Reservoir,VWC-RES-VW1-0815,WRZ31,VW,VW1,2023,NULL,80,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-RES-VW1-815 : Edelsborough Reservoir
Sop1155_ph2b,513758,186410,Water company defined,Reservoir,VWC-RES-VW4-0832,WRZ34,VW,VW4,2023,NULL,80,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-RES-VW4-832 : Brent Reservoir
Sop1156_ph2b,552507,220191,Water company defined,Reservoir,VWC-RES-VW5-0809,WRZ35,VW,VW5,2023,NULL,80,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-RES-VW5-809 : Birds Green Reservoir
Sop1157_ph2b,552507,220191,Water company defined,Reservoir,VWC-RES-VW5-0810,WRZ35,VW,VW5,2023,NULL,80,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-RES-VW5-810 : Church End Reservoir
Sop1158_ph2b,500875,163677,Water company defined,Reservoir,VWC-RES-VW6-0829,WRZ36,VW,VW6,2023,NULL,80,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-RES-VW6-829 : West End Reservoir
Sop1172_ph2b,514990,203196,Water company defined,Network improvements,VWC-Network imporvements-VW2-622,WRZ32,VW,VW2,2022,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Network imporvements-VW2-622 : Hilfield Park Dual Pump Option
Sop1159_ph2b,552507,220191,Water company defined,Transfer as source,VWC-Transfer as source-VW5-161,WRZ35,VW,VW5,2022,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Transfer as source-VW5-161 : Lowersfield Bulk Import Increase
Sop1160_ph2b,618717,138632,Water company defined,Aquifer storage and recovery,VWS-Aquifer storage and recovery-VWS-0397,WRZ18,VW,VWS,2025,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-Aquifer storage and recovery-VWSE-307 : Aquifer Storage and Recharge
Sop951_ph2b,613500,133300,Water company defined,Desalination,VWS-Desalination-VWS-0020,WRZ18,VW,VWS,2019,NULL,25,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-Desalination-VWS-008 : Hythe Beach Wells RO Desalinational (brackish water)
Sop952_ph2b,611600,130800,Water company defined,Desalination,VWS-Desalination-VWS-0030,WRZ18,VW,VWS,2019,NULL,25,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-Desalination-VWS-309 : Full Desalination Scheme
Sop954_ph2b,622716,139600,Water company defined,Effluent reuse,VWS-Effluent reuse-VWS-0060,WRZ18,VW,VWS,2020,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-Effluent reuse-VWS-294 : BROB  Effluent reuseluent Reclamation
Sop955_ph2b,613500,133500,Water company defined,Effluent reuse,VWS-Effluent reuse-VWS-0070,WRZ18,VW,VWS,2020,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-Effluent reuse-VWS-605 : HYWW Effluent reuse Scheme
Sop957_ph2b,622716,139600,Water company defined,Existing groundwater,VWS-Existing groundwater-VWS-0050,WRZ18,VW,VWS,2016,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-Existing groundwater-VWS-629 : Lye Oak (SLYE) licence recovery 
Sop933_ph2b,520000,223000,Water company defined,Transfer as source,VWS-New groundwater-VW3-134,WRZ33,VW,VW3,2019,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-New groundwater-VW3-134 : Vauxhall Groundwater
Sop1162_ph2b,618717,138632,Water company defined,Reservoir,VWS-RES-VWS-0834,WRZ18,VW,VWS,2023,NULL,80,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-RES-VWS-834 : Wooton Reservoir
Sop1163_ph2b,618717,138632,Water company defined,Reservoir,VWS-RES-VWS-0838,WRZ18,VW,VWS,2023,NULL,80,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-RES-VWS-838 : Sellinge Reservoir
Sop958_ph2b,619440,144227,Water company defined,Network improvements,VWS-Network improvements-VWS-627,WRZ18,VW,VWS,2016,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-Network improvements-VWS-627 : World's Wonder Network Improvement
Sop1180_ph2b,616134.5,143315,Water company defined,Network improvements,VWS-Network improvements-VWS-900,WRZ18,VW,VWS,2016,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWS-Network improvements-VWS-900 : Dover Constraint Removal
Sop3000_ph2b,552507,220191,Water company defined,Transfer as source,VWC-Transfer as source-VW5-T03,WRZ35,VW,VW5,2017,NULL,60,arr/Array_Node_DO.csv,NULL,NULL,,,,arr/Array_Node_Financial_Cost.csv,NULL,1,NULL,arr/Array_Node_EnvSoc_Cost.csv,NULL,1,NULL,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,1,NULL,1,,,,VWC-Transfer as source-VW5-T03 : Lowerfields supply -3rd dry winter
