Name ,from,to,WRSE Ref,Type,Zone generic,Co. From,Co. to,Zone from,Zone to,Company,WRZ,Earliest Start Year,Year Activated,End year,Asset life,DO,Demand flow,Demand + THR flow,Financial cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,Transfer type,Ratchet,Full capacity,Bi-directional,Description
Sop1171_link,Sop1171_ph2b,ExDO54,VWC-NGW-VW4-840-link,Option link,WRZ34,VW,VW,VW4,VW4,VW,VW4,2022,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1171_ph2b
Sop943_link,Sop943_ph2b,ExDO55,VWC-NGW-VW5-0170-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2022,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop943_ph2b
Sop1153_link,Sop1153_ph2b,ExDO55,VWC-NGW-VW5-0513-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2019,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1153_ph2b
Sop1154_link,Sop1154_ph2b,ExDO51,VWC-RES-VW1-0815-link,Option link,WRZ31,VW,VW,VW1,VW1,VW,VW1,2023,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1154_ph2b
Sop1155_link,Sop1155_ph2b,ExDO54,VWC-RES-VW4-0832-link,Option link,WRZ34,VW,VW,VW4,VW4,VW,VW4,2023,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1155_ph2b
Sop1156_link,Sop1156_ph2b,ExDO55,VWC-RES-VW5-0809-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2023,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1156_ph2b
Sop1157_link,Sop1157_ph2b,ExDO55,VWC-RES-VW5-0810-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2023,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1157_ph2b
Sop1158_link,Sop1158_ph2b,ExDO56,VWC-RES-VW6-0829-link,Option link,WRZ36,VW,VW,VW6,VW6,VW,VW6,2023,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1158_ph2b
Sop1172_link,Sop1172_ph2b,ExDO52,VWC-RNC-VW2-622-link,Option link,WRZ32,VW,VW,VW2,VW2,VW,VW2,2022,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1172_ph2b
Sop1159_link,Sop1159_ph2b,ExDO55,VWC-RTR-VW5-161-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2022,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1159_ph2b
Sop1160_link,Sop1160_ph2b,ExDO38,VWS-ASR-VWS-0397-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2025,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1160_ph2b
Sop951_link,Sop951_ph2b,ExDO38,VWS-DES-VWS-0020-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2019,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop951_ph2b
Sop952_link,Sop952_ph2b,ExDO38,VWS-DES-VWS-0030-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2019,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop952_ph2b
Sop954_link,Sop954_ph2b,ExDO38,VWS-EFF-VWS-0060-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2020,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop954_ph2b
Sop955_link,Sop955_ph2b,ExDO38,VWS-EFF-VWS-0070-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2020,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop955_ph2b
Sop957_link,Sop957_ph2b,ExDO38,VWS-EGW-VWS-0050-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2016,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop957_ph2b
Sop933_link,Sop933_ph2b,ExDO53,VWS-NGW-VW3-134-link,Option link,WRZ33,VW,VW,VW3,VW3,VW,VW3,2019,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop933_ph2b
Sop1162_link,Sop1162_ph2b,ExDO38,VWS-RES-VWS-0834-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2023,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1162_ph2b
Sop1163_link,Sop1163_ph2b,ExDO38,VWS-RES-VWS-0838-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2023,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1163_ph2b
Sop958_link,Sop958_ph2b,ExDO38,VWS-RNC-VWS-627-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2016,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop958_ph2b
Sop1180_link,Sop1180_ph2b,ExDO38,VWS-RNC-VWS-900-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2016,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1180_ph2b
Sop3000_link,Sop3000_ph2b,ExDO55,VWC-RTR-VW5-T03-link,Option link,WRZ35,VW,VW,VW5,VW5,VW,VW5,2017,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop3000_ph2b
Sop3001_link,Sop3001_ph2b,ExDO38,VWS-RNC-VWS-626-link,Option link,WRZ18,VW,VW,VWS,VWS,VW,VWS,2016,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop3001_ph2b
Sop1010_link,Sop1010_ph2b,ExDO30,SEW-CON-RZ3-7010-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2021,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1010_ph2b
Sop1011_link,Sop1011_ph2b,ExDO35,SEW-CON-RZ8-7120-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2021,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1011_ph2b
Sop706_link,Sop706_ph2b,ExDO29,SEW-DES-RZ2-4050-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2023,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop706_ph2b
Sop1012_link,Sop1012_ph2b,ExDO30,SEW-DES-RZ3-4070-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2023,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1012_ph2b
Sop748_link,Sop748_ph2b,ExDO35,SEW-DES-RZ8-4010-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2023,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop748_ph2b
Sop1013_link,Sop1013_ph2b,ExDO29,SEW-EFF-RZ2-3050-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2023,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1013_ph2b
Sop1014_link,Sop1014_ph2b,ExDO29,SEW-EFF-RZ2-3070-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2023,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1014_ph2b
Sop1015_link,Sop1015_ph2b,ExDO30,SEW-EFF-RZ3-3090-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2023,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1015_ph2b
Sop1016_link,Sop1016_ph2b,ExDO32a,SEW-EFF-RZ6-3110-link,Option link,WRZ16A,SEW,SEW,RZ6,RZ6,SEW,RZ6,2023,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1016_ph2b
Sop1017_link,Sop1017_ph2b,ExDO35,SEW-EFF-RZ8-3140-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2023,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1017_ph2b
Sop1019_link,Sop1019_ph2b,ExDO29,SEW-EGW-RZ2-2221-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2017,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1019_ph2b
Sop717_link,Sop717_ph2b,ExDO30,SEW-EGW-RZ3-2150-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2018,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop717_ph2b
Sop1026_link,Sop1026_ph2b,ExDO27,SEW-EGW-RZ4-2188-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1026_ph2b
Sop1033_link,Sop1033_ph2b,ExDO29,SEW-NGW-RZ2-2230-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2018,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1033_ph2b
Sop1047_link,Sop1047_ph2b,ExDO29,SEW-RES-RZ2-1730-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2025,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1047_ph2b
Sop1048_link,Sop1048_ph2b,ExDO30,SEW-RES-RZ3-1260-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2025,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1048_ph2b
Sop1049_link,Sop1049_ph2b,ExDO30,SEW-RES-RZ3-1270-link,Option link,WRZ14,SEW,SEW,RZ3,RZ3,SEW,RZ3,2025,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1049_ph2b
Sop753_link,Sop753_ph2b,ExDO35,SEW-RES-RZ8-1072-link,Option link,WRZ17,SEW,SEW,RZ8,RZ8,SEW,RZ8,2025,NULL,,80,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop753_ph2b
Sop1051_link,Sop1051_ph2b,ExDO29,SEW-WTW-RZ2-8140-link,Option link,WRZ13,SEW,SEW,RZ2,RZ2,SEW,RZ2,2018,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1051_ph2b
Sop1052_link,Sop1052_ph2b,ExDO27,SEW-WTW-RZ4-8040-link,Option link,WRZ11,SEW,SEW,RZ4,RZ4,SEW,RZ4,2018,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1052_ph2b
Sop1053_link,Sop1053_ph2b,ExDO32b,SEW-WTW-RZ7-8010-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2018,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1053_ph2b
Sop1054_link,Sop1054_ph2b,ExDO32b,SEW-WTW-RZ7-8080-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2018,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1054_ph2b
Sop1055_link,Sop1055_ph2b,ExDO32b,SEW-WTW-RZ7-8090-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2018,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1055_ph2b
Sop1056_link,Sop1056_ph2b,ExDO32b,SEW-WTW-RZ7-8100-link,Option link,WRZ16B,SEW,SEW,RZ7,RZ7,SEW,RZ7,2018,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1056_ph2b
Sop764_link,Sop764_ph2b,ExDO01c,SWS-NGW-HSO-0240 -link,Option link,WRZ01C,SWS,SWS,HSO,HSO,SWS,HSO,2018,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop764_ph2b
Sop959_link,Sop959_ph2b,ExDO01c,SWS-RTR-HSO-0290-link,Option link,WRZ01C,SWS,SWS,HSO,HSO,SWS,HSO,2021,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop959_ph2b
Sop1061_link,Sop1061_ph2b,ExDO01c,SWS-WTW-HSO-0280-link,Option link,WRZ01C,SWS,SWS,HSO,HSO,SWS,HSO,2019,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1061_ph2b
Sop1062_link,Sop1062_ph2b,ExDO01c,SWS-WTW-HSO-0281-link,Option link,WRZ01C,SWS,SWS,HSO,HSO,SWS,HSO,2019,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1062_ph2b
Sop1063_link,Sop1063_ph2b,ExDO01c,SWS-WTW-HSO-0282-link,Option link,WRZ01C,SWS,SWS,HSO,HSO,SWS,HSO,2019,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1063_ph2b
Sop1064_link,Sop1064_ph2b,ExDO01c,SWS-WTW-HSO-0283-link,Option link,WRZ01C,SWS,SWS,HSO,HSO,SWS,HSO,2019,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1064_ph2b
Sop1179_link,Sop1179_ph2b,ExDO01c,SWS-WTW-HSO-0285-link,Option link,WRZ01C,SWS,SWS,HSO,HSO,SWS,HSO,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop1179_ph2b
Sop767_link,Sop767_ph2b,ExDO02,SWS-DES-IOW-0080-link,Option link,WRZ02,SWS,SWS,IOW,IOW,SWS,IOW,2019,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop767_ph2b
Sop768_link,Sop768_ph2b,ExDO02,SWS-DES-IOW-0081-link,Option link,WRZ02,SWS,SWS,IOW,IOW,SWS,IOW,2019,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop768_ph2b
Sop769_link,Sop769_ph2b,ExDO02,SWS-DES-IOW-0082-link,Option link,WRZ02,SWS,SWS,IOW,IOW,SWS,IOW,2019,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop769_ph2b
Sop770_link,Sop770_ph2b,ExDO02,SWS-DES-IOW-0083-link,Option link,WRZ02,SWS,SWS,IOW,IOW,SWS,IOW,2019,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop770_ph2b
Sop771_link,Sop771_ph2b,ExDO02,SWS-DES-IOW-0084-link,Option link,WRZ02,SWS,SWS,IOW,IOW,SWS,IOW,2019,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop771_ph2b
Sop772_link,Sop772_ph2b,ExDO02,SWS-DES-IOW-0085-link,Option link,WRZ02,SWS,SWS,IOW,IOW,SWS,IOW,2019,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop772_ph2b
Sop773_link,Sop773_ph2b,ExDO02,SWS-DES-IOW-0086-link,Option link,WRZ02,SWS,SWS,IOW,IOW,SWS,IOW,2019,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop773_ph2b
Sop774_link,Sop774_ph2b,ExDO02,SWS-DES-IOW-0087-link,Option link,WRZ02,SWS,SWS,IOW,IOW,SWS,IOW,2019,NULL,,25,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,Option link,0,0,,Link for Sop774_ph2b
