Name ,x,y,Type,WRSE-Ref,Zone generic,Company,WRZ,Earliest Start Year,Year Activated,Asset life,DO,Demand flow,Demand + THR flow,DI,THR,Loss,Financial_ cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,OneOff cost,OneOff cost spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,OneOff carbon,OneOff carbon cost spent,Ratchet,ExDO VOPEX (p/m3),Percentage of ExDO VOPEX (calc),Percentage of ExDO VOPEX (round upto 5%),Description
WEF443_ph2b,543445,124904,WEF,SEW-WEF-RZ2-6172,WRZ13,SEW,RZ2,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-2.34,NULL,0,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1346_ph2b,541445,125904,WEF,SEW-WEF-RZ2-6212,WRZ13,SEW,RZ2,2015,NULL,14,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.24,NULL,-3.73,NULL,0,NULL,0.02,NULL,,,,,Water efficient products pay back calculator on company website
WEF449_ph2b,543445,126104,WEF,SEW-WEF-RZ2-6292,WRZ13,SEW,RZ2,2015,NULL,20,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-2.86,NULL,0,NULL,0,NULL,,,,,Schools water audit and retrofit
WEF1347_ph2b,541445,125704,WEF,SEW-WEF-RZ2-6332,WRZ13,SEW,RZ2,2015,NULL,10,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.88,NULL,-0.46,NULL,0,NULL,0.06,NULL,,,,,Hotel efficiency packs
WEF1348_ph2b,541445,125504,WEF,SEW-WEF-RZ2-6342,WRZ13,SEW,RZ2,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,132.38,NULL,-0.9,NULL,0,NULL,8.47,NULL,,,,,Free water saving devices for Council and Housing Association Properties
WEF1350_ph2b,541445,125104,WEF,SEW-WEF-RZ2-6402,WRZ13,SEW,RZ2,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-5.62,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips and other information
WEF1351_ph2b,541445,124904,WEF,SEW-WEF-RZ2-6412,WRZ13,SEW,RZ2,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-6.08,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips for Non Household customers
WEF1352_ph2b,541445,124704,WEF,SEW-WEF-RZ2-6422,WRZ13,SEW,RZ2,2015,NULL,9,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.04,NULL,-0.97,NULL,0,NULL,0,NULL,,,,,Non-Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1353_ph2b,541445,124504,WEF,SEW-WEF-RZ2-6432,WRZ13,SEW,RZ2,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,113.95,NULL,-2.54,NULL,0,NULL,7.29,NULL,,,,,Free water saving devices - offered on bills and online 
WEF452_ph2b,567080,115389,WEF,SEW-WEF-RZ3-6173,WRZ14,SEW,RZ3,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-2.24,NULL,0,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1354_ph2b,565080,116389,WEF,SEW-WEF-RZ3-6213,WRZ14,SEW,RZ3,2015,NULL,14,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.21,NULL,-3.1,NULL,0,NULL,0.01,NULL,,,,,Water efficient products pay back calculator on company website
WEF457_ph2b,567080,116389,WEF,SEW-WEF-RZ3-6293,WRZ14,SEW,RZ3,2015,NULL,20,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-2.35,NULL,0,NULL,0,NULL,,,,,Schools water audit and retrofit
WEF1355_ph2b,565080,116189,WEF,SEW-WEF-RZ3-6333,WRZ14,SEW,RZ3,2015,NULL,10,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.63,NULL,-0.46,NULL,0,NULL,0.04,NULL,,,,,Hotel efficiency packs
WEF1356_ph2b,565080,115989,WEF,SEW-WEF-RZ3-6343,WRZ14,SEW,RZ3,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,114.22,NULL,-0.75,NULL,0,NULL,7.31,NULL,,,,,Free water saving devices for Council and Housing Association Properties
WEF1358_ph2b,565080,115589,WEF,SEW-WEF-RZ3-6403,WRZ14,SEW,RZ3,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-4.95,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips and other information
WEF1359_ph2b,565080,115389,WEF,SEW-WEF-RZ3-6413,WRZ14,SEW,RZ3,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-4.35,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips for Non Household customers
WEF1360_ph2b,565080,115189,WEF,SEW-WEF-RZ3-6423,WRZ14,SEW,RZ3,2015,NULL,9,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.03,NULL,-0.46,NULL,0,NULL,0,NULL,,,,,Non-Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1361_ph2b,565080,114989,WEF,SEW-WEF-RZ3-6433,WRZ14,SEW,RZ3,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,86.57,NULL,-2.29,NULL,0,NULL,5.54,NULL,,,,,Free water saving devices - offered on bills and online 
WEF461_ph2b,474522,156099,WEF,SEW-WEF-RZ4-6174,WRZ11,SEW,RZ4,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-4.23,NULL,0,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1362_ph2b,474522,154699,WEF,SEW-WEF-RZ4-6214,WRZ11,SEW,RZ4,2015,NULL,14,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.54,NULL,-10.14,NULL,0,NULL,0.03,NULL,,,,,Water efficient products pay back calculator on company website
WEF466_ph2b,474522,155099,WEF,SEW-WEF-RZ4-6294,WRZ11,SEW,RZ4,2015,NULL,20,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-6.46,NULL,0,NULL,0,NULL,,,,,Schools water audit and retrofit
WEF1363_ph2b,474522,154499,WEF,SEW-WEF-RZ4-6334,WRZ11,SEW,RZ4,2015,NULL,10,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,3.46,NULL,-0.46,NULL,0,NULL,0.22,NULL,,,,,Hotel efficiency packs
WEF1364_ph2b,474522,154299,WEF,SEW-WEF-RZ4-6344,WRZ11,SEW,RZ4,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,283.85,NULL,-3.15,NULL,0,NULL,18.17,NULL,,,,,Free water saving devices for Council and Housing Association Properties
WEF1366_ph2b,474522,153899,WEF,SEW-WEF-RZ4-6404,WRZ11,SEW,RZ4,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-11.89,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips and other information
WEF1367_ph2b,474522,153699,WEF,SEW-WEF-RZ4-6414,WRZ11,SEW,RZ4,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-11.22,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips for Non Household customers
WEF1368_ph2b,474522,153499,WEF,SEW-WEF-RZ4-6424,WRZ11,SEW,RZ4,2015,NULL,9,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.06,NULL,-13.51,NULL,0,NULL,0,NULL,,,,,Non-Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1369_ph2b,474522,153299,WEF,SEW-WEF-RZ4-6434,WRZ11,SEW,RZ4,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,230.13,NULL,-4.74,NULL,0,NULL,14.73,NULL,,,,,Free water saving devices - offered on bills and online 
WEF470_ph2b,477465,132724,WEF,SEW-WEF-RZ5-6175,WRZ12,SEW,RZ5,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-0.89,NULL,0,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1370_ph2b,477465,131324,WEF,SEW-WEF-RZ5-6215,WRZ12,SEW,RZ5,2015,NULL,14,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.11,NULL,-1.66,NULL,0,NULL,0.01,NULL,,,,,Water efficient products pay back calculator on company website
WEF476_ph2b,477465,131524,WEF,SEW-WEF-RZ5-6295,WRZ12,SEW,RZ5,2015,NULL,20,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-1.26,NULL,0,NULL,0,NULL,,,,,Schools water audit and retrofit
WEF1371_ph2b,477465,131124,WEF,SEW-WEF-RZ5-6335,WRZ12,SEW,RZ5,2015,NULL,10,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.82,NULL,-0.46,NULL,0,NULL,0.05,NULL,,,,,Hotel efficiency packs
WEF1372_ph2b,477465,130924,WEF,SEW-WEF-RZ5-6345,WRZ12,SEW,RZ5,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,57.42,NULL,-0.4,NULL,0,NULL,3.67,NULL,,,,,Free water saving devices for Council and Housing Association Properties
WEF1374_ph2b,477465,130524,WEF,SEW-WEF-RZ5-6405,WRZ12,SEW,RZ5,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-2.49,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips and other information
WEF1375_ph2b,477465,130324,WEF,SEW-WEF-RZ5-6415,WRZ12,SEW,RZ5,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-3.51,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips for Non Household customers
WEF1376_ph2b,477465,130124,WEF,SEW-WEF-RZ5-6425,WRZ12,SEW,RZ5,2015,NULL,9,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.02,NULL,-1.82,NULL,0,NULL,0,NULL,,,,,Non-Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1377_ph2b,477465,129924,WEF,SEW-WEF-RZ5-6435,WRZ12,SEW,RZ5,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,48.38,NULL,-1.03,NULL,0,NULL,3.1,NULL,,,,,Free water saving devices - offered on bills and online 
WEF479_ph2b,571118,156401,WEF,SEW-WEF-RZ6-6176,WRZ16A,SEW,RZ6,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-1.7,NULL,0,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1378_ph2b,569118,157401,WEF,SEW-WEF-RZ6-6216,WRZ16A,SEW,RZ6,2015,NULL,14,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.2,NULL,-2.97,NULL,0,NULL,0.01,NULL,,,,,Water efficient products pay back calculator on company website
WEF484_ph2b,571118,157401,WEF,SEW-WEF-RZ6-6296,WRZ16A,SEW,RZ6,2015,NULL,20,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-2.26,NULL,0,NULL,0,NULL,,,,,Schools water audit and retrofit
WEF1379_ph2b,569118,157201,WEF,SEW-WEF-RZ6-6336,WRZ16A,SEW,RZ6,2015,NULL,10,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,1.57,NULL,-0.46,NULL,0,NULL,0.1,NULL,,,,,Hotel efficiency packs
WEF1380_ph2b,569118,157001,WEF,SEW-WEF-RZ6-6346,WRZ16A,SEW,RZ6,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,113.25,NULL,-0.72,NULL,0,NULL,7.25,NULL,,,,,Free water saving devices for Council and Housing Association Properties
WEF1382_ph2b,569118,156601,WEF,SEW-WEF-RZ6-6406,WRZ16A,SEW,RZ6,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-4.72,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips and other information
WEF1383_ph2b,569118,156401,WEF,SEW-WEF-RZ6-6416,WRZ16A,SEW,RZ6,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-5.34,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips for Non Household customers
WEF1384_ph2b,569118,156201,WEF,SEW-WEF-RZ6-6426,WRZ16A,SEW,RZ6,2015,NULL,9,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.03,NULL,-4.5,NULL,0,NULL,0,NULL,,,,,Non-Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1385_ph2b,569118,156001,WEF,SEW-WEF-RZ6-6436,WRZ16A,SEW,RZ6,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,88.97,NULL,-1.9,NULL,0,NULL,5.69,NULL,,,,,Free water saving devices - offered on bills and online 
WEF488_ph2b,578247,139224,WEF,SEW-WEF-RZ7-6177,WRZ16B,SEW,RZ7,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-0.56,NULL,0,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1386_ph2b,576247,140224,WEF,SEW-WEF-RZ7-6217,WRZ16B,SEW,RZ7,2015,NULL,14,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.06,NULL,-0.91,NULL,0,NULL,0,NULL,,,,,Water efficient products pay back calculator on company website
WEF493_ph2b,578247,140224,WEF,SEW-WEF-RZ7-6297,WRZ16B,SEW,RZ7,2015,NULL,20,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-0.69,NULL,0,NULL,0,NULL,,,,,Schools water audit and retrofit
WEF1387_ph2b,576247,140024,WEF,SEW-WEF-RZ7-6337,WRZ16B,SEW,RZ7,2015,NULL,10,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.33,NULL,-0.46,NULL,0,NULL,0.02,NULL,,,,,Hotel efficiency packs
WEF1388_ph2b,576247,139824,WEF,SEW-WEF-RZ7-6347,WRZ16B,SEW,RZ7,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,34.96,NULL,-0.22,NULL,0,NULL,2.24,NULL,,,,,Free water saving devices for Council and Housing Association Properties
WEF1390_ph2b,576247,139424,WEF,SEW-WEF-RZ7-6407,WRZ16B,SEW,RZ7,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-1.5,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips and other information
WEF1391_ph2b,576247,139224,WEF,SEW-WEF-RZ7-6417,WRZ16B,SEW,RZ7,2015,NULL,5,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-2.54,NULL,0,NULL,0,NULL,,,,,On-line account and billing with specific water efficiency tips for Non Household customers
WEF1392_ph2b,576247,139024,WEF,SEW-WEF-RZ7-6427,WRZ16B,SEW,RZ7,2015,NULL,9,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.01,NULL,-1.01,NULL,0,NULL,0,NULL,,,,,Non-Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1393_ph2b,576247,138824,WEF,SEW-WEF-RZ7-6437,WRZ16B,SEW,RZ7,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,28.59,NULL,-0.58,NULL,0,NULL,1.83,NULL,,,,,Free water saving devices - offered on bills and online 
WEF497_ph2b,602584,149112,WEF,SEW-WEF-RZ8-6178,WRZ17,SEW,RZ8,2015,NULL,19,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-2.3,NULL,0,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1394_ph2b,600584,150112,WEF,SEW-WEF-RZ8-6218,WRZ17,SEW,RZ8,2015,NULL,14,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0.25,NULL,-3.84,NULL,0,NULL,0.02,NULL,,,,,Water efficient products pay back calculator on company website
WEF503_ph2b,602584,150312,WEF,SEW-WEF-RZ8-6298,WRZ17,SEW,RZ8,2015,NULL,20,Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,Array_Node_Financial_Cost.csv,0,0,0,Array_Node_EnvSoc_Cost.csv,0,0,0,Array_Node_OneOff_Cost.csv,NULL,0,NULL,-3,NULL,0,NULL,0,NULL,,,,,Schools water audit and retrofit
